chunk_index,split,word_count
23473,train,240
23474,train,220
23475,train,237
23476,train,80
23477,train,227
23478,train,256
23479,train,251
23480,train,227
23481,train,244
23482,train,248
23483,train,226
23484,train,232
23485,train,245
23486,train,232
23487,train,224
23488,train,248
23489,train,235
23490,train,244
23491,train,250
23492,train,10
23493,train,233
23494,train,254
23495,train,256
23496,train,255
23497,train,215
23498,train,219
23499,train,222
23500,train,220
23501,train,232
23502,train,241
23503,train,150
23504,train,252
23505,train,226
23506,train,256
23507,train,248
23508,train,240
23509,train,242
23510,train,30
23511,train,249
23512,train,236
23513,train,240
23514,train,229
23515,train,254
23516,train,236
23517,train,30
23518,train,228
23519,train,253
23520,train,233
23521,train,247
23522,train,236
23523,train,96
23524,train,233
23525,train,241
23526,train,235
23527,train,226
23528,train,245
23529,train,60
23530,train,236
23531,train,245
23532,train,243
23533,train,254
23534,train,223
23535,train,166
23536,train,225
23537,train,224
23538,train,252
23539,train,242
23540,train,229
23541,train,111
23542,train,242
23543,train,247
23544,train,226
23545,train,247
23546,train,226
23547,train,124
23548,train,251
23549,train,250
23550,train,240
23551,train,251
23552,train,30
23553,train,256
23554,train,249
23555,train,247
23556,train,251
23557,train,236
23558,train,145
23559,train,231
23560,train,241
23561,train,216
23562,train,217
23563,train,189
23564,train,221
23565,train,250
23566,train,238
23567,train,222
23568,train,235
23569,train,243
23570,train,39
23571,train,220
23572,train,244
23573,train,246
23574,train,228
23575,train,243
23576,train,161
23577,train,240
23578,train,238
23579,train,224
23580,train,240
23581,train,227
23582,train,92
23583,train,228
23584,train,246
23585,train,239
23586,train,250
23587,train,255
23588,train,193
23589,train,219
23590,train,222
23591,train,252
23592,train,256
23593,train,116
23594,train,254
23595,train,222
23596,train,241
23597,train,240
23598,train,203
23599,train,243
23600,train,236
23601,train,229
23602,train,230
23603,train,251
23604,train,234
23605,train,157
23606,train,244
23607,train,240
23608,train,230
23609,train,252
23610,train,230
23611,train,231
23612,train,227
23613,train,234
23614,train,235
23615,train,248
23616,train,112
23617,train,249
23618,train,238
23619,train,242
23620,train,256
23621,train,227
23622,train,41
23623,train,256
23624,train,227
23625,train,231
23626,train,255
23627,train,228
23628,train,221
23629,train,231
23630,train,224
23631,train,251
23632,train,221
23633,train,253
23634,train,120
23635,train,240
23636,train,251
23637,train,226
23638,train,249
23639,train,250
23640,train,168
23641,train,226
23642,train,237
23643,train,250
23644,train,231
23645,train,237
23646,train,235
23647,train,38
23648,train,245
23649,train,247
23650,train,242
23651,train,244
23652,train,49
23653,train,235
23654,train,219
23655,train,241
23656,train,221
23657,train,68
23658,train,256
23659,train,245
23660,train,233
23661,train,236
23662,train,220
23663,train,233
23664,train,45
23665,train,231
23666,train,225
23667,train,228
23668,train,225
23669,train,255
23670,train,225
23671,train,232
23672,train,194
23673,train,247
23674,train,256
23675,train,242
23676,train,239
23677,train,213
23678,train,243
23679,train,248
23680,train,229
23681,train,224
23682,train,167
23683,train,225
23684,train,240
23685,train,246
23686,train,252
23687,train,232
23688,train,233
23689,train,157
23690,train,240
23691,train,252
23692,train,214
23693,train,253
23694,train,223
23695,train,254
23696,train,237
23697,train,124
23698,train,246
23699,train,229
23700,train,241
23701,train,240
23702,train,249
23703,train,231
23704,train,177
23705,train,227
23706,train,230
23707,train,232
23708,train,223
23709,train,229
23710,train,255
23711,train,139
23712,train,253
23713,train,151
23714,train,225
23715,train,225
23716,train,226
23717,train,245
23718,train,228
23719,train,227
23720,train,89
23721,train,238
23722,train,236
23723,train,234
23724,train,253
23725,train,250
23726,train,248
23727,train,159
23728,train,242
23729,train,246
23730,train,254
23731,train,230
23732,train,231
23733,train,252
23734,train,11
23735,train,237
23736,train,223
23737,train,241
23738,train,229
23739,train,226
23740,train,224
23741,train,38
23742,train,220
23743,train,256
23744,train,136
23745,train,240
23746,train,249
23747,train,228
23748,train,256
23749,train,253
23750,train,232
23751,train,111
23752,train,246
23753,train,250
23754,train,221
23755,train,248
23756,train,251
23757,train,139
23758,train,254
23759,train,242
23760,train,220
23761,train,255
23762,train,248
23763,train,69
23764,train,238
23765,train,238
23766,train,242
23767,train,243
23768,train,219
23769,train,224
23770,train,104
23771,train,252
23772,train,252
23773,train,236
23774,train,238
23775,train,223
23776,train,246
23777,train,61
23778,train,238
23779,train,250
23780,train,246
23781,train,253
23782,train,254
23783,train,209
23784,train,240
23785,train,246
23786,train,232
23787,train,237
23788,train,256
23789,train,228
23790,train,235
23791,train,246
23792,train,226
23793,train,251
23794,train,220
23795,train,235
23796,train,238
23797,train,51
23798,train,239
23799,train,250
23800,train,243
23801,train,220
23802,train,256
23803,train,245
23804,train,240
23805,train,225
23806,train,227
23807,train,240
23808,train,193
23809,train,245
23810,train,236
23811,train,250
23812,train,226
23813,train,237
23814,train,253
23815,train,52
23816,train,237
23817,train,239
23818,train,249
23819,train,251
23820,train,238
23821,train,221
23822,train,246
23823,train,110
23824,train,237
23825,train,246
23826,train,255
23827,train,227
23828,train,112
23829,train,239
23830,train,234
23831,train,253
23832,train,246
23833,train,222
23834,train,256
23835,train,131
23836,train,244
23837,train,224
23838,train,230
23839,train,241
23840,train,246
23841,train,241
23842,train,134
23843,train,252
23844,train,244
23845,train,232
23846,train,220
23847,train,232
23848,train,223
23849,train,34
23850,train,223
23851,train,222
23852,train,243
23853,train,252
23854,train,224
23855,train,93
23856,train,254
23857,train,235
23858,train,249
23859,train,256
23860,train,221
23861,train,199
23862,train,237
23863,train,242
23864,train,255
23865,train,249
23866,train,237
23867,train,89
23868,train,243
23869,train,250
23870,train,247
23871,train,225
23872,train,227
23873,train,229
23874,train,236
23875,train,32
23876,train,228
23877,train,227
23878,train,254
23879,train,227
23880,train,255
23881,train,249
23882,train,204
23883,train,255
23884,train,234
23885,train,237
23886,train,224
23887,train,244
23888,train,245
23889,train,169
23890,train,241
23891,train,251
23892,train,220
23893,train,234
23894,train,168
23895,train,252
23896,train,247
23897,train,238
23898,train,248
23899,train,79
23900,train,245
23901,train,236
23902,train,246
23903,train,244
23904,train,254
23905,train,195
23906,train,250
23907,train,243
23908,train,256
23909,train,224
23910,train,240
23911,train,225
23912,train,202
23913,train,245
23914,train,226
23915,train,217
23916,train,242
23917,train,238
23918,train,238
23919,train,109
23920,train,240
23921,train,252
23922,train,250
23923,train,226
23924,train,246
23925,train,233
23926,train,231
23927,train,250
23928,train,234
23929,train,80
23930,train,223
23931,train,253
23932,train,249
23933,train,223
23934,train,52
23935,train,246
23936,train,251
23937,train,224
23938,train,241
23939,train,228
23940,train,175
23941,train,248
23942,train,243
23943,train,236
23944,train,253
23945,train,250
23946,train,225
23947,train,74
23948,train,239
23949,train,247
23950,train,247
23951,train,160
23952,train,220
23953,train,244
23954,train,224
23955,train,256
23956,train,247
23957,train,245
23958,train,173
23959,train,234
23960,train,251
23961,train,245
23962,train,231
23963,train,249
23964,train,245
23965,train,255
23966,train,233
23967,train,246
23968,train,253
23969,train,238
23970,train,242
23971,train,228
23972,train,225
23973,train,225
23974,train,253
23975,train,119
23976,train,230
23977,train,248
23978,train,232
23979,train,224
23980,train,233
23981,train,229
23982,train,244
23983,train,221
23984,train,252
23985,train,251
23986,train,228
23987,train,147
23988,train,223
23989,train,242
23990,train,222
23991,train,225
23992,train,223
23993,train,253
23994,train,70
23995,train,242
23996,train,242
23997,train,222
23998,train,238
23999,train,224
24000,train,65
24001,train,238
24002,train,255
24003,train,251
24004,train,204
24005,train,256
24006,train,226
24007,train,256
24008,train,239
24009,train,236
24010,train,66
24011,train,249
24012,train,227
24013,train,235
24014,train,84
24015,train,249
24016,train,243
24017,train,248
24018,train,230
24019,train,188
24020,train,243
24021,train,236
24022,train,240
24023,train,255
24024,train,255
24025,train,23
24026,train,252
24027,train,243
24028,train,248
24029,train,244
24030,train,210
24031,train,248
24032,train,231
24033,train,230
24034,train,134
24035,train,224
24036,train,232
24037,train,250
24038,train,220
24039,train,230
24040,train,98
24041,train,256
24042,train,239
24043,train,244
24044,train,248
24045,train,231
24046,train,240
24047,train,66
24048,train,239
24049,train,253
24050,train,214
24051,train,235
24052,train,253
24053,train,125
24054,train,240
24055,train,234
24056,train,250
24057,train,240
24058,train,237
24059,train,113
24060,train,236
24061,train,230
24062,train,245
24063,train,233
24064,train,31
24065,train,234
24066,train,234
24067,train,244
24068,train,237
24069,train,256
24070,train,234
24071,train,231
24072,train,243
24073,train,253
24074,train,206
24075,train,213
24076,train,246
24077,train,242
24078,train,256
24079,train,251
24080,train,186
24081,train,246
24082,train,221
24083,train,249
24084,train,17
24085,train,237
24086,train,228
24087,train,227
24088,train,88
24089,train,232
24090,train,225
24091,train,252
24092,train,246
24093,train,241
24094,train,39
24095,train,250
24096,train,227
24097,train,246
24098,train,251
24099,train,74
24100,train,253
24101,train,242
24102,train,231
24103,train,251
24104,train,234
24105,train,95
24106,train,252
24107,train,174
24108,train,255
24109,train,218
24110,train,241
24111,train,243
24112,train,240
24113,train,245
24114,train,179
24115,train,255
24116,train,227
24117,train,241
24118,train,233
24119,train,222
24120,train,82
24121,train,247
24122,train,255
24123,train,224
24124,train,140
24125,train,246
24126,train,248
24127,train,255
24128,train,181
24129,train,229
24130,train,224
24131,train,237
